id,team,No,name,time_played,position,birthdate,height,weight,salary,nth_year,is_youth,nationality,j1_total_num_played,j1_total_scores,j2_total_num_played,j2_total_scores,j3_total_num_played,j3_total_scores,na_total_num_played,na_total_scores,prev3_team,prev2_team,prev1_team,prev3_div,prev2_div,prev1_div,prev3_num_played,prev2_num_played,prev1_num_played,prev3_scores,prev2_scores,prev1_scores,prev3_time_played,prev2_time_played,prev1_time_played
576,長崎,21.0,富澤　雅也,0.0,GK,1993-07-14,188.0,76.0,480,3.0,,,,,0.0,0.0,,,,,-,長崎,長崎,-,2,2,-,0,0,-,0,0,-,0,0
577,長崎,22.0,奥田　達朗,0.0,GK,1988-09-20,185.0,84.0,600,2.0,,,8.0,0.0,1.0,0.0,,,,,鳥栖,磐田,長崎,1,1,2,0,0,0,0,0,0,0,0,0
578,長崎,23.0,米田　隼也,384.0,DF,1995-11-05,173.0,69.0,480,1.0,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
579,長崎,24.0,香川　勇気,7.0,DF,1992-07-02,177.0,70.0,800,2.0,,,,,44.0,3.0,22.0,0.0,,,山口,山口,山口・長崎,3,2,2,22,27,17,0,1,2,1829,2326,1431
581,長崎,26.0,碓井　鉄平,446.0,MF,1991-11-03,174.0,68.0,600,5.0,,,,,15.0,0.0,4.0,0.0,,,長崎,長野・長崎,長崎,2,3,2,3,4,11,0,0,0,223,176,487
582,長崎,27.0,新里　涼,281.0,MF,1995-09-03,180.0,69.0,480,1.0,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
583,長崎,28.0,翁長　聖,2952.0,MF,1995-02-23,171.0,68.0,900,2.0,,,,,38.0,4.0,,,,,-,-,長崎,-,-,2,-,-,38,-,-,4,-,-,3138
584,長崎,29.0,福田　健介,0.0,DF,1984-07-24,174.0,70.0,1500,2.0,,,77.0,2.0,140.0,3.0,,,,,甲府,甲府,長崎,1,1,2,1,10,7,0,0,0,20,394,400
585,長崎,30.0,徳重　健太,2520.0,GK,1984-03-09,187.0,87.0,1400,1.0,,,112.0,0.0,27.0,0.0,,,,,神戸,神戸,神戸,1,1,1,5,0,3,0,0,0,450,0,270
588,長崎,32.0,徳永　悠平,2412.0,DF,1983-09-25,180.0,76.0,6000,1.0,,,359.0,4.0,37.0,3.0,,,9.0,0.0,FC東京,FC東京,FC東京,1,1,1,33,30,24,0,0,0,2917,2533,1722
589,長崎,33.0,北谷　史孝,0.0,DF,1995-08-18,180.0,72.0,900,2.0,,,0.0,0.0,52.0,1.0,9.0,1.0,,,横浜FM,山口,長崎,1,2,2,0,38,14,0,1,0,0,3401,992
593,長崎,37.0,平松　宗,409.0,FW,1992-11-20,184.0,80.0,1200,2.0,,,22.0,0.0,34.0,7.0,,,,,新潟,新潟・水戸,新潟・長崎,1,2,2,13,29,14,0,4,3,616,1777,618
598,鳥栖,1.0,赤星　拓,0.0,GK,1984-04-21,185.0,80.0,750,12.0,,,59.0,0.0,86.0,0.0,,,,,鳥栖,鳥栖,鳥栖,1,1,1,11,0,2,0,0,0,985,0,169
599,鳥栖,2.0,三丸　拡,722.0,DF,1993-07-06,172.0,69.0,600,3.0,,,9.0,0.0,,,,,,,-,鳥栖,鳥栖,-,1,1,-,3,6,-,0,0,-,270,475
600,鳥栖,3.0,高橋　祐治,2367.0,DF,1993-04-11,187.0,80.0,1200,1.0,,,,,71.0,1.0,11.0,1.0,,,讃岐,京都,京都,2,2,2,32,15,23,1,0,0,2626,1208,1983
601,鳥栖,4.0,原川　力,2337.0,MF,1993-08-18,175.0,72.0,1800,2.0,,,37.0,7.0,71.0,1.0,1.0,0.0,,,京都,川崎F,鳥栖,2,1,1,29,4,33,0,0,7,2116,102,2792
602,鳥栖,5.0,キム　ミンヒョク,2058.0,DF,1992-02-27,187.0,73.0,3100,5.0,,korea,118.0,3.0,,,,,1.0,0.0,鳥栖,鳥栖,鳥栖,1,1,1,25,33,33,0,0,3,1930,2970,2916
603,鳥栖,6.0,福田　晃斗,2624.0,MF,1992-05-01,170.0,65.0,1400,4.0,,,58.0,4.0,,,,,,,鳥栖,鳥栖,鳥栖,1,1,1,3,22,29,0,0,4,27,1893,2419
604,鳥栖,7.0,河野　広貴,72.0,MF,1990-03-30,168.0,65.0,2300,2.0,,,126.0,15.0,97.0,17.0,,,,,FC東京,FC東京,FC東京・鳥栖,1,1,1,22,29,15,1,5,0,1311,1688,704
605,鳥栖,8.0,藤田　優人,903.0,DF,1986-05-08,176.0,75.0,2000,3.0,,,112.0,2.0,80.0,2.0,,,,,柏,鳥栖,鳥栖,1,1,1,10,32,23,0,1,0,719,2841,1524
606,鳥栖,9.0,趙　東建,661.0,FW,1986-04-16,180.0,75.0,3000,2.0,,korea,17.0,5.0,,,,,3.0,0.0,KOR,KOR,鳥栖,9,9,1,0,24,17,0,4,5,-,-,922
609,鳥栖,12.0,辻　周吾,0.0,GK,1997-07-21,187.0,80.0,420,3.0,,,0.0,0.0,,,,,,,-,鳥栖,鳥栖,-,1,1,-,0,0,-,0,0,-,0,0
610,鳥栖,13.0,小林　祐三,2126.0,DF,1985-11-15,176.0,72.0,4000,2.0,,,319.0,5.0,70.0,1.0,,,,,横浜FM,横浜FM,鳥栖,1,1,1,32,33,19,2,0,0,2845,2942,1604
611,鳥栖,14.0,高橋　義希,1847.0,MF,1985-05-14,170.0,67.0,4200,13.0,,,212.0,5.0,242.0,20.0,,,,,鳥栖,鳥栖,鳥栖,1,1,1,32,34,34,0,1,1,2445,2845,2842
612,鳥栖,15.0,鄭　昇炫,990.0,DF,1994-04-03,188.0,89.0,2800,2.0,,korea,16.0,1.0,,,,,2.0,0.0,KOR,KOR,KOR・鳥栖,9,9,1,18,19,16,0,1,1,-,-,1331
616,鳥栖,20.0,権田　修一,3060.0,GK,1989-03-03,187.0,83.0,3400,2.0,,,216.0,0.0,20.0,0.0,,,3.0,0.0,FC東京・AUT,AUT,鳥栖,1,9,1,22,15,33,0,0,0,1980,-,2891
618,鳥栖,22.0,池田　圭,297.0,FW,1986-10-20,178.0,72.0,2000,10.0,,,143.0,16.0,74.0,9.0,,,,,鳥栖,鳥栖,鳥栖,1,1,1,26,15,12,1,1,0,1627,158,190
619,鳥栖,23.0,吉田　豊,2029.0,DF,1990-02-17,168.0,72.0,3300,4.0,,,201.0,3.0,60.0,0.0,,,,,鳥栖,鳥栖,鳥栖,1,1,1,31,32,30,1,0,0,2592,2879,2668
620,鳥栖,24.0,安在　和樹,440.0,DF,1994-08-07,172.0,68.0,2000,1.0,,,,,144.0,7.0,,,,,東京V,東京V,東京V,2,2,2,33,35,37,3,0,3,2960,3101,3124
621,鳥栖,25.0,安　庸佑,291.0,MF,1991-08-10,177.0,69.0,2500,2.0,,korea,8.0,0.0,,,,,,,KOR,KOR,KOR・鳥栖,9,9,1,34,32,8,3,4,0,-,-,201
622,鳥栖,26.0,伊藤　遼哉,0.0,MF,1998-05-02,180.0,70.0,480,1.0,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
623,鳥栖,27.0,田川　亨介,978.0,FW,1999-02-11,181.0,70.0,900,2.0,1.0,,24.0,4.0,,,,,,,-,鳥栖,鳥栖,-,1,1,-,0,24,-,0,4,-,0,1128
625,鳥栖,29.0,谷口　博之,0.0,MF,1985-06-27,182.0,73.0,3600,5.0,,,349.0,52.0,11.0,1.0,,,0.0,0.0,鳥栖,鳥栖,鳥栖,1,1,1,33,33,10,4,2,0,2766,2970,899
627,鳥栖,32.0,ビクトル　イバルボ,457.0,FW,1990-05-19,188.0,79.0,8500,2.0,,columbia,25.0,5.0,,,,,15.0,1.0,ITA・ENG・COL,GRE・ITA,鳥栖,9,9,1,17,9,25,0,1,5,-,-,1842
629,鳥栖,36.0,高橋　秀人,2865.0,MF,1987-10-17,184.0,75.0,3800,1.0,,,170.0,11.0,32.0,4.0,2.0,0.0,7.0,0.0,FC東京,FC東京,神戸,1,1,1,29,19,22,4,0,1,2052,1087,1573
631,鳥栖,40.0,小野　裕二,2453.0,FW,1992-12-22,170.0,69.0,2700,2.0,,,98.0,11.0,,,,,,,BEL,BEL,鳥栖,9,9,1,22,6,19,0,0,2,-,-,1338
636,鳥栖,50.0,水野　晃樹,0.0,MF,1985-09-06,173.0,66.0,1100,2.0,,,157.0,16.0,20.0,1.0,,,4.0,0.0,千葉,仙台,鳥栖,2,1,1,19,8,9,1,0,1,1064,266,188
637,柏,1.0,桐畑　和繁,1556.0,GK,1987-06-30,187.0,77.0,1000,13.0,1.0,,30.0,0.0,2.0,0.0,,,,,柏,柏,柏,1,1,1,5,6,0,0,0,0,419,540,0
638,柏,2.0,鎌田　次郎,1559.0,DF,1985-07-28,179.0,76.0,3000,5.0,,,244.0,10.0,15.0,0.0,,,,,仙台,柏,柏,1,1,1,25,16,15,1,0,0,2232,1113,998
639,柏,3.0,ユン　ソギョン,521.0,DF,1990-02-13,183.0,76.0,6000,2.0,,korea,10.0,0.0,,,,,10.0,0.0,ENG・ENG,DEN,柏,9,9,1,12,0,10,0,0,0,-,-,742
641,柏,4.0,中谷　進之介,511.0,DF,1996-03-24,184.0,77.0,2300,5.0,1.0,,69.0,2.0,,,13.0,0.0,,,柏,柏,柏,1,1,1,3,31,30,0,2,0,184,2790,2648
643,柏,5.0,中山　雄太,1468.0,DF,1997-02-16,181.0,76.0,2100,4.0,1.0,,57.0,3.0,,,12.0,0.0,,,柏,柏,柏,1,1,1,1,26,30,0,2,1,22,2213,2680
645,柏,7.0,大谷　秀和,1504.0,MF,1984-11-06,174.0,67.0,5400,16.0,1.0,,326.0,17.0,64.0,3.0,,,,,柏,柏,柏,1,1,1,31,20,32,2,1,5,2722,1371,2854
646,柏,8.0,小泉　慶,1963.0,MF,1995-04-19,173.0,70.0,2500,1.0,,,110.0,4.0,,,1.0,0.0,,,新潟,新潟,新潟,1,1,1,21,30,33,2,0,2,1597,2442,2935
647,柏,9.0,クリスティアーノ,2734.0,FW,1987-01-12,183.0,83.0,7500,4.0,,brazil,133.0,47.0,40.0,16.0,,,,,柏,甲府・柏,柏,1,1,1,34,34,33,14,16,12,2958,2988,2870
648,柏,10.0,江坂　任,2451.0,MF,1992-05-31,175.0,67.0,3000,1.0,,,65.0,15.0,42.0,13.0,,,,,群馬,群馬,大宮,2,1,1,42,31,34,13,8,7,3682,2091,2997
649,柏,11.0,山崎　亮平,217.0,FW,1989-03-14,173.0,76.0,3000,1.0,,,168.0,19.0,39.0,8.0,,,,,新潟,新潟,新潟,1,1,1,33,28,31,5,2,2,2052,1925,2504
650,柏,13.0,小池　龍太,2868.0,DF,1995-08-29,170.0,67.0,1500,2.0,,,32.0,0.0,42.0,3.0,30.0,1.0,,,山口,山口,柏,3,2,1,30,42,32,1,3,0,2535,3743,2709
651,柏,14.0,伊東　純也,2941.0,FW,1993-03-09,176.0,68.0,3000,3.0,,,97.0,17.0,,,,,3.0,0.0,甲府,柏,柏,1,1,1,30,33,34,4,7,6,1392,2676,2895
652,柏,15.0,キム　ボギョン,1879.0,MF,1989-10-06,178.0,73.0,7500,2.0,,korea,60.0,15.0,27.0,8.0,,,36.0,4.0,松本,KOR,KOR・柏,1,9,1,6,29,13,0,4,0,434,-,1023
653,柏,16.0,滝本　晴彦,0.0,GK,1997-05-20,190.0,83.0,420,3.0,1.0,,0.0,0.0,,,,,,,柏,柏,柏,1,1,1,0,0,0,0,0,0,0,0,0
654,柏,17.0,手塚　康平,1047.0,MF,1996-04-06,176.0,66.0,900,3.0,1.0,,16.0,2.0,,,,,,,NZL,柏,柏,9,1,1,22,0,16,4,0,2,-,0,1301
655,柏,18.0,瀬川　祐輔,1418.0,FW,1994-02-07,170.0,67.0,1200,1.0,,,16.0,2.0,42.0,13.0,,,,,-,群馬,大宮,-,2,1,-,42,16,-,13,2,-,3633,862
656,柏,19.0,中川　寛斗,504.0,MF,1994-11-03,155.0,60.0,1600,4.0,1.0,,56.0,5.0,3.0,0.0,4.0,0.0,,,柏,柏,柏,1,1,1,5,22,22,1,1,3,232,1449,1471
657,柏,20.0,ハモン　ロペス,151.0,FW,1989-08-07,185.0,79.0,6000,2.0,,brazil,81.0,21.0,,,,,,,仙台,仙台,柏,1,1,1,26,32,18,7,10,3,1402,2418,1197
659,柏,22.0,パク　ジョンス,2070.0,DF,1994-04-12,188.0,76.0,1300,1.0,,korea,21.0,1.0,,,,,,,-,横浜FM,横浜FM,-,1,1,-,13,8,-,1,0,-,1089,668
660,柏,23.0,中村　航輔,1504.0,GK,1995-02-27,185.0,82.0,2400,5.0,1.0,,62.0,0.0,20.0,0.0,3.0,0.0,2.0,0.0,福岡,柏,柏,2,1,1,20,28,34,0,0,0,1800,2520,3060
661,柏,24.0,宮本　駿晃,0.0,DF,1999-06-04,171.0,70.0,400,1.0,1.0,,0.0,0.0,,,,,,,-,-,柏,-,-,1,-,-,0,-,-,0,-,-,0
663,柏,26.0,古賀　太陽,0.0,DF,1998-10-28,182.0,71.0,600,2.0,1.0,,9.0,0.0,,,,,,,-,柏,柏,-,1,1,-,0,9,-,0,0,-,0,366
665,柏,27.0,今井　智基,0.0,DF,1990-11-29,178.0,78.0,1000,4.0,,,58.0,2.0,5.0,0.0,,,,,大宮・柏,柏,柏,2,1,1,8,1,1,0,0,0,457,90,4
666,柏,28.0,栗澤　僚一,13.0,MF,1982-09-05,170.0,64.0,3000,11.0,,,263.0,6.0,31.0,0.0,,,,,柏,柏,柏,1,1,1,19,18,7,0,1,0,892,1304,233
667,柏,29.0,中川　創,90.0,DF,1999-06-01,184.0,79.0,380,1.0,1.0,,0.0,0.0,,,,,,,-,-,柏,-,-,1,-,-,0,-,-,0,-,-,0
668,柏,30.0,澤　昌克,0.0,MF,1983-01-12,173.0,70.0,2800,7.0,,,65.0,9.0,26.0,2.0,,,,,PER,PER,PER,9,9,9,29,35,21,5,5,0,-,-,-
673,柏,37.0,細貝　萌,330.0,MF,1986-06-10,177.0,69.0,6000,2.0,,,112.0,5.0,,,,,30.0,1.0,TUR,GER,柏,9,9,1,20,10,14,0,0,0,-,-,136
674,柏,39.0,亀川　諒史,1183.0,DF,1993-05-28,177.0,72.0,2300,1.0,,,47.0,1.0,98.0,1.0,,,,,福岡,福岡,福岡,2,1,2,38,27,42,0,0,0,3348,2430,3771
676,磐田,3.0,大井　健太郎,3060.0,DF,1984-05-14,181.0,74.0,3700,11.0,,,253.0,13.0,36.0,2.0,,,,,新潟,磐田,磐田,1,1,1,27,30,32,2,1,5,2324,2655,2880
677,磐田,4.0,新里　亮,1398.0,DF,1990-07-02,185.0,70.0,2300,1.0,,,47.0,0.0,94.0,2.0,,,,,水戸,甲府,甲府,2,1,1,37,14,33,1,0,0,3330,1098,2734
678,磐田,5.0,櫻内　渚,1790.0,DF,1989-08-11,176.0,73.0,2300,7.0,,,52.0,3.0,62.0,8.0,,,,,磐田,磐田,磐田,2,1,1,41,19,31,5,1,2,3674,1211,2530
679,磐田,6.0,ギレルメ,918.0,DF,1988-02-05,173.0,77.0,4000,1.0,,brazil,,,,,,,,,BRA・BRA・BRA,BRA・CYP・BRA,BRA・BRA,9,9,9,20,34,36,0,0,0,-,-,-
681,磐田,7.0,田口　泰士,2889.0,MF,1991-03-16,176.0,71.0,3600,1.0,,,121.0,7.0,34.0,9.0,,,3.0,0.0,名古屋,名古屋,名古屋,1,1,2,11,27,34,2,2,9,990,2361,3023
682,磐田,8.0,ムサエフ,246.0,MF,1989-01-02,183.0,75.0,4200,2.0,,uzbekistan,31.0,4.0,,,,,20.0,0.0,IRN,UZB,磐田,9,9,1,20,15,31,1,2,4,-,-,2656
683,磐田,9.0,太田　吉彰,0.0,MF,1983-06-11,176.0,72.0,3300,12.0,1.0,,310.0,36.0,39.0,4.0,,,,,磐田,磐田,磐田,2,1,1,39,34,8,4,3,0,2947,2944,466
684,磐田,10.0,中村　俊輔,1077.0,MF,1978-06-24,178.0,71.0,8300,2.0,,,368.0,73.0,,,,,98.0,24.0,横浜FM,横浜FM,磐田,1,1,1,19,19,30,3,4,5,1338,1552,2623
685,磐田,11.0,松浦　拓弥,1871.0,MF,1988-12-21,167.0,64.0,2400,11.0,,,167.0,13.0,45.0,4.0,,,,,磐田,磐田,磐田,2,1,1,26,26,26,3,1,3,1062,490,921
686,磐田,13.0,宮崎　智彦,1101.0,MF,1986-11-21,170.0,68.0,3400,7.0,,,114.0,1.0,93.0,4.0,,,,,磐田,磐田,磐田,2,1,1,40,32,29,2,0,0,3482,2727,2226
687,磐田,14.0,松本　昌也,477.0,MF,1995-01-25,175.0,69.0,1200,2.0,,,27.0,1.0,60.0,3.0,28.0,1.0,,,大分,大分,磐田,2,3,1,32,28,18,1,1,0,2692,2448,280
688,磐田,15.0,アダイウトン,358.0,MF,1990-12-06,176.0,83.0,6000,4.0,,brazil,66.0,14.0,39.0,17.0,,,,,磐田,磐田,磐田,2,1,1,39,34,32,17,6,8,3188,2852,2369
689,磐田,16.0,中野　誠也,102.0,FW,1995-07-23,173.0,66.0,480,1.0,1.0,,0.0,0.0,,,,,,,-,-,磐田,-,-,1,-,-,0,-,-,0,-,-,0
690,磐田,18.0,小川　航基,444.0,FW,1997-08-08,186.0,78.0,600,3.0,,,5.0,0.0,,,,,,,-,磐田,磐田,-,1,1,-,0,5,-,0,0,-,0,137
691,磐田,19.0,山田　大記,2167.0,MF,1988-12-27,174.0,67.0,5000,6.0,,,95.0,23.0,17.0,3.0,,,2.0,0.0,GER,GER,磐田,9,9,1,32,24,5,3,1,1,-,-,117
692,磐田,20.0,川又　堅碁,2602.0,FW,1989-10-14,184.0,76.0,4200,2.0,,,174.0,58.0,40.0,18.0,,,8.0,1.0,名古屋,名古屋,磐田,1,1,1,33,17,34,9,5,14,2147,545,2865
693,磐田,21.0,カミンスキー,2880.0,GK,1990-11-26,191.0,82.0,5000,4.0,,poland,53.0,0.0,41.0,0.0,,,,,磐田,磐田,磐田,2,1,1,41,20,33,0,0,0,3690,1800,2900
695,磐田,23.0,山本　康裕,831.0,MF,1989-10-29,179.0,77.0,3200,10.0,1.0,,229.0,20.0,1.0,0.0,,,,,新潟,磐田,磐田,1,1,1,33,29,5,7,0,0,2597,1828,277
696,磐田,24.0,小川　大貴,1681.0,DF,1991-10-16,172.0,73.0,1300,5.0,1.0,,27.0,0.0,6.0,0.0,,,,,磐田,磐田,磐田,2,1,1,2,7,20,0,0,0,95,509,1137
697,磐田,25.0,大南　拓磨,455.0,DF,1997-12-13,184.0,76.0,480,3.0,,,0.0,0.0,,,,,,,-,磐田,磐田,-,1,1,-,0,0,-,0,0,-,0,0
698,磐田,26.0,藤川　虎太朗,0.0,MF,1998-07-24,172.0,65.0,400,2.0,,,0.0,0.0,,,,,,,-,-,磐田,-,-,1,-,-,0,-,-,0,-,-,0
699,磐田,27.0,荒木　大吾,370.0,MF,1994-02-17,178.0,73.0,650,3.0,,,6.0,0.0,,,,,,,-,磐田,磐田,-,1,1,-,1,5,-,0,0,-,17,67
700,磐田,30.0,上原　力也,1645.0,MF,1996-08-25,174.0,66.0,650,4.0,1.0,,7.0,0.0,0.0,0.0,6.0,0.0,,,磐田,磐田,磐田,2,1,1,0,1,6,0,0,0,0,1,258
701,磐田,31.0,志村　滉,0.0,GK,1996-04-27,186.0,76.0,650,4.0,,,10.0,0.0,0.0,0.0,,,,,磐田,磐田,磐田,2,1,1,0,10,0,0,0,0,0,900,0
702,磐田,33.0,藤田　義明,191.0,DF,1983-01-12,181.0,77.0,2800,8.0,,,207.0,4.0,97.0,1.0,,,,,磐田,磐田,磐田,2,1,1,36,18,5,1,0,0,3007,1293,192
703,磐田,34.0,針谷　岳晃,0.0,MF,1998-10-15,166.0,56.0,480,2.0,,,0.0,0.0,,,,,,,-,-,磐田,-,-,1,-,-,0,-,-,0,-,-,0
704,磐田,35.0,森下　俊,484.0,DF,1986-05-11,178.0,73.0,2800,9.0,1.0,,108.0,0.0,92.0,1.0,,,,,磐田,磐田,磐田,2,1,1,18,26,29,0,0,1,1459,2289,2604
705,磐田,36.0,三浦　龍輝,180.0,GK,1992-05-17,181.0,74.0,650,2.0,,,0.0,0.0,,,15.0,0.0,,,柏,長野,磐田,1,3,1,0,15,0,0,0,0,0,1350,0
706,磐田,37.0,モルベッキ,0.0,FW,1997-08-20,187.0,79.0,480,1.0,,brazil,,,6.0,0.0,,,,,-,-,熊本,-,-,2,-,-,6,-,-,0,-,-,146
707,磐田,38.0,伊藤　洋輝,5.0,MF,1999-05-12,188.0,81.0,380,1.0,1.0,,0.0,0.0,,,,,,,-,-,磐田,-,-,1,-,-,0,-,-,0,-,-,0
708,磐田,41.0,高橋　祥平,3060.0,DF,1991-10-27,180.0,73.0,2700,2.0,,,133.0,9.0,111.0,9.0,,,,,神戸,神戸,磐田,1,1,1,26,13,28,2,0,0,2188,858,2505
710,名古屋,2.0,畑尾　大翔,136.0,DF,1990-09-16,183.0,79.0,1600,1.0,,,49.0,1.0,,,,,,,甲府,甲府,甲府,1,1,1,15,15,14,0,0,1,1091,777,929
711,名古屋,3.0,櫛引　一紀,1542.0,DF,1993-02-12,182.0,82.0,1500,2.0,,,11.0,0.0,142.0,2.0,,,,,札幌,札幌,名古屋,2,2,2,37,17,34,0,0,1,3318,802,2761
712,名古屋,4.0,小林　裕紀,2683.0,MF,1988-10-18,180.0,70.0,3000,2.0,,,171.0,3.0,26.0,1.0,,,,,新潟,新潟,名古屋,1,1,2,21,29,26,0,0,1,1591,2433,2283
713,名古屋,5.0,新井　一耀,443.0,DF,1993-11-08,186.0,78.0,600,2.0,,,8.0,0.0,6.0,1.0,,,,,横浜FM,横浜FM,横浜FM・名古屋,1,1,2,0,5,9,0,0,1,0,315,725
714,名古屋,6.0,宮原　和也,2263.0,DF,1996-03-22,172.0,67.0,1500,2.0,,,20.0,1.0,41.0,0.0,7.0,0.0,,,広島,広島,名古屋,1,1,2,3,13,41,1,0,0,270,1031,3644
716,名古屋,7.0,ジョー,2872.0,FW,1987-03-20,192.0,91.0,36000,1.0,,brazil,,,,,,,20.0,5.0,BRA・UAE,CHN,BRA,9,9,9,16,17,34,9,5,18,-,-,-
721,名古屋,8.0,ワシントン,433.0,MF,1986-11-16,182.0,84.0,6000,2.0,,brazil,,,29.0,1.0,,,,,BRA,BRA,名古屋,9,9,2,20,34,29,2,0,1,-,-,2471
722,名古屋,9.0,長谷川　アーリアジャスール,1314.0,MF,1988-10-29,186.0,74.0,4200,1.0,,,203.0,14.0,19.0,3.0,,,,,C大阪・SPA,湘南,大宮,2,1,1,19,24,16,3,1,0,1454,1118,855
723,名古屋,10.0,ガブリエル　シャビエル,2447.0,FW,1993-07-15,170.0,68.0,8500,2.0,,brazil,,,16.0,7.0,,,,,BRA,BRA,BRA・名古屋,9,9,2,12,28,16,1,3,7,-,-,1392
724,名古屋,11.0,佐藤　寿人,127.0,FW,1982-03-12,170.0,65.0,4200,2.0,,,395.0,161.0,125.0,55.0,,,31.0,4.0,広島,広島,名古屋,1,1,2,34,19,28,12,4,5,2191,665,1770
725,名古屋,13.0,大垣　勇樹,0.0,FW,2000-02-28,175.0,70.0,380,1.0,,,,,0.0,0.0,,,,,-,-,名古屋,-,-,2,-,-,0,-,-,0,-,-,0
726,名古屋,14.0,秋山　陽介,1426.0,MF,1995-04-13,172.0,70.0,480,1.0,,,,,9.0,1.0,,,,,-,-,名古屋,-,-,2,-,-,9,-,-,1,-,-,633
728,名古屋,16.0,武田　洋平,0.0,GK,1987-06-30,190.0,82.0,1000,3.0,,,16.0,0.0,83.0,0.0,,,,,大分,名古屋,名古屋,2,1,2,33,7,9,0,0,0,2970,630,810
730,名古屋,18.0,渋谷　飛翔,0.0,GK,1995-01-27,189.0,88.0,500,2.0,,,,,29.0,0.0,,,,,横浜FC,横浜FC,名古屋,2,2,2,0,19,4,0,0,0,0,1710,360
731,名古屋,19.0,押谷　祐樹,101.0,FW,1989-09-23,171.0,71.0,2200,2.0,,,4.0,0.0,234.0,63.0,,,,,岡山,岡山,名古屋,2,2,2,36,35,16,9,14,1,2580,2199,621
733,名古屋,21.0,八反田　康平,301.0,MF,1990-01-08,171.0,62.0,2200,2.0,,,33.0,1.0,17.0,0.0,14.0,1.0,,,清水,清水・大分,名古屋,1,3,2,15,15,16,0,1,0,1249,1196,788
734,名古屋,22.0,ランゲラック,3060.0,GK,1988-08-22,193.0,78.0,9000,1.0,,australia,,,,,,,8.0,0.0,GER,GER,SPA,9,9,9,3,34,0,0,0,0,-,-,-
735,名古屋,23.0,青木　亮太,1306.0,MF,1996-03-06,174.0,68.0,1300,5.0,,,5.0,0.0,26.0,11.0,7.0,0.0,,,名古屋,名古屋,名古屋,1,1,2,0,1,26,0,0,11,0,19,2028
736,名古屋,25.0,杉本　竜士,0.0,MF,1993-06-01,164.0,60.0,1300,2.0,,,,,105.0,10.0,,,,,東京V,東京V,名古屋,2,2,2,37,29,17,3,1,2,2314,1325,488
738,名古屋,28.0,玉田　圭司,1479.0,FW,1980-04-11,173.0,68.0,4500,11.0,,,342.0,96.0,85.0,19.0,,,72.0,16.0,C大阪,C大阪,名古屋,2,2,2,33,24,28,10,3,6,2288,938,1976
739,名古屋,29.0,和泉　竜司,2139.0,MF,1993-11-06,173.0,72.0,1400,3.0,,,14.0,1.0,39.0,1.0,,,,,名古屋,名古屋,名古屋,1,1,2,0,14,39,0,1,1,0,816,3270
740,名古屋,30.0,松本　孝平,0.0,FW,1994-07-31,186.0,85.0,480,2.0,,,,,0.0,0.0,,,,,-,-,名古屋,-,-,2,-,-,0,-,-,0,-,-,0
742,名古屋,32.0,深堀　隼平,106.0,FW,1998-06-29,178.0,72.0,400,2.0,1.0,,0.0,0.0,2.0,0.0,,,,,-,名古屋,名古屋,-,1,2,-,0,2,-,0,0,-,0,60
743,名古屋,33.0,梶山　幹太,0.0,MF,1998-04-24,167.0,63.0,380,2.0,1.0,,0.0,0.0,0.0,0.0,,,,,-,名古屋,名古屋,-,1,1,-,0,0,-,0,0,-,0,0
747,名古屋,39.0,内田　健太,138.0,DF,1989-10-02,178.0,69.0,1600,2.0,,,3.0,1.0,191.0,17.0,,,,,清水・愛媛,愛媛,名古屋,2,2,2,17,38,18,4,3,1,1349,3288,1286
